model,strategy,fam,epoch,train_loss,valid_loss,valid_f1,test_f1
UFold,randS400,srp,96.0,0.0653,0.8151,0.7912,
UFold,randS400,srp,97.0,0.0651,1.7006,0.6299,
UFold,randS400,srp,98.0,0.0671,0.8772,0.7935,
UFold,randS400,srp,99.0,0.0681,0.5227,0.8178,0.2519195661930777
UFold,randS400,grp1,0.0,0.4092,0.3822,0.4197,0.2594561218112128
UFold,randS400,grp1,1.0,0.2973,0.2986,0.5677,
UFold,randS400,grp1,2.0,0.2643,0.3326,0.5619,
UFold,randS400,grp1,3.0,0.2319,0.4021,0.6012,
UFold,randS400,grp1,4.0,0.2105,0.2716,0.6691,0.4319904781130844
UFold,randS400,grp1,5.0,0.1956,0.3429,0.6101,
UFold,randS400,grp1,6.0,0.1825,0.317,0.6588,
UFold,randS400,grp1,7.0,0.1784,0.5686,0.5494,
UFold,randS400,grp1,8.0,0.1637,0.2751,0.6738,
UFold,randS400,grp1,9.0,0.1542,0.2633,0.694,0.4676144963529161
UFold,randS400,grp1,10.0,0.1516,0.2607,0.7042,
UFold,randS400,grp1,11.0,0.1537,0.379,0.5112,
UFold,randS400,grp1,12.0,0.1413,0.3952,0.7,
UFold,randS400,grp1,13.0,0.1333,0.3232,0.6984,
UFold,randS400,grp1,14.0,0.1333,0.3879,0.6914,0.4654198235892274
UFold,randS400,grp1,15.0,0.1263,0.4426,0.613,
UFold,randS400,grp1,16.0,0.1242,0.259,0.7093,
UFold,randS400,grp1,17.0,0.1233,0.3087,0.6984,
UFold,randS400,grp1,18.0,0.1156,0.3165,0.6964,
UFold,randS400,grp1,19.0,0.1143,0.317,0.7198,0.4628656461694577
UFold,randS400,grp1,20.0,0.108,0.3889,0.7298,
UFold,randS400,grp1,21.0,0.1205,0.7653,0.4012,
UFold,randS400,grp1,22.0,0.1123,0.8694,0.654,
UFold,randS400,grp1,23.0,0.1032,0.4596,0.6263,
UFold,randS400,grp1,24.0,0.1066,0.6673,0.7066,0.4382559316028344
UFold,randS400,grp1,25.0,0.1002,0.654,0.7072,
UFold,randS400,grp1,26.0,0.1052,0.4776,0.7317,
UFold,randS400,grp1,27.0,0.1044,0.5153,0.7412,
UFold,randS400,grp1,28.0,0.1015,0.7486,0.6741,
UFold,randS400,grp1,29.0,0.0961,0.5471,0.7113,0.4328100858324496
UFold,randS400,grp1,30.0,0.0968,0.5812,0.726,
UFold,randS400,grp1,31.0,0.1063,0.3908,0.6597,
UFold,randS400,grp1,32.0,0.0926,0.765,0.709,
UFold,randS400,grp1,33.0,0.0993,0.4723,0.7264,
UFold,randS400,grp1,34.0,0.095,0.844,0.6635,0.4393138716397646
UFold,randS400,grp1,35.0,0.099,0.8772,0.6687,
UFold,randS400,grp1,36.0,0.0925,0.8002,0.6835,
UFold,randS400,grp1,37.0,0.0939,0.585,0.6961,
UFold,randS400,grp1,38.0,0.096,0.9118,0.6865,
UFold,randS400,grp1,39.0,0.0915,0.4673,0.7671,0.4172299663023076
UFold,randS400,grp1,40.0,0.0952,0.5831,0.7377,
UFold,randS400,grp1,41.0,0.0936,0.4911,0.6623,
UFold,randS400,grp1,42.0,0.0947,0.7822,0.7172,
UFold,randS400,grp1,43.0,0.0893,0.6763,0.7125,
UFold,randS400,grp1,44.0,0.0902,0.985,0.6693,0.4143739991008017
UFold,randS400,grp1,45.0,0.0899,0.6998,0.6602,
UFold,randS400,grp1,46.0,0.0935,0.7514,0.6571,
UFold,randS400,grp1,47.0,0.0893,0.69,0.6918,
UFold,randS400,grp1,48.0,0.0891,0.6994,0.728,
UFold,randS400,grp1,49.0,0.0964,0.2606,0.7638,0.3999032960035189
UFold,randS400,grp1,50.0,0.0912,0.6352,0.7325,
UFold,randS400,grp1,51.0,0.0851,0.9385,0.663,
UFold,randS400,grp1,52.0,0.0861,0.7779,0.7054,
UFold,randS400,grp1,53.0,0.0915,0.6791,0.6898,
UFold,randS400,grp1,54.0,0.0865,0.6896,0.7494,0.4174176312164055
UFold,randS400,grp1,55.0,0.0856,0.8516,0.7165,
UFold,randS400,grp1,56.0,0.0886,0.9592,0.7047,
UFold,randS400,grp1,57.0,0.0881,0.5522,0.7572,
UFold,randS400,grp1,58.0,0.0838,0.789,0.762,
UFold,randS400,grp1,59.0,0.0845,0.6807,0.7651,0.4328286449958384
UFold,randS400,grp1,60.0,0.0889,0.7393,0.6852,
UFold,randS400,grp1,61.0,0.0845,1.3274,0.6342,
UFold,randS400,grp1,62.0,0.0844,0.8492,0.6653,
UFold,randS400,grp1,63.0,0.0864,1.6162,0.6072,
UFold,randS400,grp1,64.0,0.0841,1.0517,0.72,0.4352424955232529
UFold,randS400,grp1,65.0,0.0903,0.7594,0.7354,
UFold,randS400,grp1,66.0,0.087,0.4941,0.7613,
UFold,randS400,grp1,67.0,0.0828,0.8751,0.7353,
UFold,randS400,grp1,68.0,0.0831,0.6848,0.7293,
UFold,randS400,grp1,69.0,0.0848,0.7971,0.7128,0.4384027522121925
UFold,randS400,grp1,70.0,0.0844,0.8031,0.7131,
UFold,randS400,grp1,71.0,0.0847,1.0003,0.6853,
UFold,randS400,grp1,72.0,0.0821,0.8739,0.679,
UFold,randS400,grp1,73.0,0.0822,0.7181,0.7183,
UFold,randS400,grp1,74.0,0.086,0.6421,0.7592,0.4106674904513777
UFold,randS400,grp1,75.0,0.0835,0.7748,0.7434,
UFold,randS400,grp1,76.0,0.0821,0.7661,0.7314,
UFold,randS400,grp1,77.0,0.0853,0.7298,0.7221,
UFold,randS400,grp1,78.0,0.0829,0.749,0.7491,
UFold,randS400,grp1,79.0,0.0808,0.6757,0.7045,0.4110983997047742
UFold,randS400,grp1,80.0,0.0811,0.9413,0.7289,
UFold,randS400,grp1,81.0,0.084,0.6667,0.7382,
UFold,randS400,grp1,82.0,0.0822,0.886,0.6062,
UFold,randS400,grp1,83.0,0.0824,0.5564,0.775,
UFold,randS400,grp1,84.0,0.0827,0.7983,0.745,0.3928705094710329
UFold,randS400,grp1,85.0,0.0809,0.878,0.7504,
UFold,randS400,grp1,86.0,0.0804,0.8864,0.7199,
UFold,randS400,grp1,87.0,0.085,0.7987,0.5654,
UFold,randS400,grp1,88.0,0.0808,0.7068,0.7544,
UFold,randS400,grp1,89.0,0.084,0.9058,0.7575,0.4318056462960652
UFold,randS400,grp1,90.0,0.0812,1.555,0.5757,
UFold,randS400,grp1,91.0,0.0812,0.8986,0.7046,
UFold,randS400,grp1,92.0,0.0835,0.457,0.7752,
UFold,randS400,grp1,93.0,0.0817,0.6245,0.7348,
UFold,randS400,grp1,94.0,0.0796,1.0203,0.7117,0.4096106457526597
UFold,randS400,grp1,95.0,0.0822,1.1225,0.6382,
UFold,randS400,grp1,96.0,0.0805,1.1795,0.7044,
UFold,randS400,grp1,97.0,0.0797,1.0271,0.6644,
UFold,randS400,grp1,98.0,0.0847,1.0523,0.6511,
UFold,randS400,grp1,99.0,0.0823,0.9943,0.6865,0.4246994458058721
UFold,randS400,tRNA,0.0,0.4121,0.4154,0.4177,0.5343545694214534
UFold,randS400,tRNA,1.0,0.2791,0.2999,0.4825,
UFold,randS400,tRNA,2.0,0.2468,0.3252,0.5334,
UFold,randS400,tRNA,3.0,0.2214,0.2787,0.5661,
UFold,randS400,tRNA,4.0,0.2148,0.255,0.5765,0.5050808337662455
UFold,randS400,tRNA,5.0,0.193,0.3162,0.5656,
UFold,randS400,tRNA,6.0,0.1809,0.2568,0.6328,
UFold,randS400,tRNA,7.0,0.1692,0.2346,0.6621,
UFold,randS400,tRNA,8.0,0.17,0.2206,0.6496,
UFold,randS400,tRNA,9.0,0.1559,0.3763,0.3826,0.4425654802248253
UFold,randS400,tRNA,10.0,0.1655,0.2511,0.5845,
UFold,randS400,tRNA,11.0,0.148,0.1933,0.6916,
UFold,randS400,tRNA,12.0,0.1387,0.2545,0.6664,
UFold,randS400,tRNA,13.0,0.1348,0.266,0.6634,
UFold,randS400,tRNA,14.0,0.1288,0.2659,0.6999,0.4944909600696453
UFold,randS400,tRNA,15.0,0.1191,0.2555,0.6551,
UFold,randS400,tRNA,16.0,0.1201,0.3192,0.7135,
UFold,randS400,tRNA,17.0,0.1293,0.3781,0.6683,
UFold,randS400,tRNA,18.0,0.1128,0.2766,0.7185,
UFold,randS400,tRNA,19.0,0.1089,0.6193,0.5239,0.5192364979831636
UFold,randS400,tRNA,20.0,0.106,0.3725,0.7086,
UFold,randS400,tRNA,21.0,0.1084,0.3102,0.7063,
UFold,randS400,tRNA,22.0,0.1043,0.3654,0.7179,
UFold,randS400,tRNA,23.0,0.0976,0.3039,0.7363,
UFold,randS400,tRNA,24.0,0.1066,0.3763,0.5673,0.558894843572915
UFold,randS400,tRNA,25.0,0.0949,0.6202,0.6918,
UFold,randS400,tRNA,26.0,0.1022,0.6488,0.6813,
UFold,randS400,tRNA,27.0,0.0959,0.417,0.7238,
UFold,randS400,tRNA,28.0,0.0993,0.374,0.7203,
UFold,randS400,tRNA,29.0,0.0958,0.4592,0.7245,0.5477637856301503
UFold,randS400,tRNA,30.0,0.0937,0.4787,0.7303,
UFold,randS400,tRNA,31.0,0.089,0.8433,0.6633,
UFold,randS400,tRNA,32.0,0.0897,0.7496,0.7103,
UFold,randS400,tRNA,33.0,0.0961,0.4244,0.7099,
UFold,randS400,tRNA,34.0,0.0943,0.4993,0.6911,0.5562120602254791
UFold,randS400,tRNA,35.0,0.0858,0.5992,0.7286,
UFold,randS400,tRNA,36.0,0.0915,0.4229,0.7275,
UFold,randS400,tRNA,37.0,0.0903,0.4654,0.7523,
UFold,randS400,tRNA,38.0,0.0846,0.6538,0.6657,
UFold,randS400,tRNA,39.0,0.0859,0.3297,0.7475,0.5575644602567416
UFold,randS400,tRNA,40.0,0.0851,0.6139,0.7011,
UFold,randS400,tRNA,41.0,0.0846,0.3935,0.7401,
UFold,randS400,tRNA,42.0,0.0998,0.3606,0.7239,
UFold,randS400,tRNA,43.0,0.0865,0.8628,0.5972,
UFold,randS400,tRNA,44.0,0.0795,0.5583,0.7237,0.5647587472823051
UFold,randS400,tRNA,45.0,0.0954,0.3379,0.7358,
UFold,randS400,tRNA,46.0,0.0835,0.8406,0.6443,
UFold,randS400,tRNA,47.0,0.08,0.683,0.69,
UFold,randS400,tRNA,48.0,0.0835,0.5532,0.6015,
UFold,randS400,tRNA,49.0,0.0831,0.6784,0.7234,0.5382593850927421
UFold,randS400,tRNA,50.0,0.0848,0.4736,0.7591,
UFold,randS400,tRNA,51.0,0.0813,0.4772,0.7526,
UFold,randS400,tRNA,52.0,0.0848,0.5718,0.718,
UFold,randS400,tRNA,53.0,0.0812,0.5209,0.7492,
UFold,randS400,tRNA,54.0,0.0814,0.6219,0.7364,0.5551468054369135
UFold,randS400,tRNA,55.0,0.0776,0.478,0.7336,
UFold,randS400,tRNA,56.0,0.0814,0.4957,0.7476,
UFold,randS400,tRNA,57.0,0.0808,0.5303,0.7515,
UFold,randS400,tRNA,58.0,0.0845,0.6703,0.721,
UFold,randS400,tRNA,59.0,0.0811,0.6267,0.7235,0.5451478609344368
UFold,randS400,tRNA,60.0,0.0779,0.9783,0.6563,
UFold,randS400,tRNA,61.0,0.076,0.7616,0.7392,
UFold,randS400,tRNA,62.0,0.0776,0.5108,0.7455,
UFold,randS400,tRNA,63.0,0.0773,0.8593,0.565,
UFold,randS400,tRNA,64.0,0.079,0.7539,0.7431,0.579457175485719
UFold,randS400,tRNA,65.0,0.0798,0.6318,0.7111,
UFold,randS400,tRNA,66.0,0.0764,0.9801,0.7057,
UFold,randS400,tRNA,67.0,0.0773,0.6403,0.7328,
UFold,randS400,tRNA,68.0,0.0763,0.7344,0.7522,
UFold,randS400,tRNA,69.0,0.0743,0.9211,0.7417,0.6073932027457564
UFold,randS400,tRNA,70.0,0.0757,0.944,0.7188,
UFold,randS400,tRNA,71.0,0.0767,0.64,0.7494,
UFold,randS400,tRNA,72.0,0.0752,0.7112,0.7414,
UFold,randS400,tRNA,73.0,0.0814,0.6571,0.7407,
UFold,randS400,tRNA,74.0,0.076,0.6071,0.7691,0.5507651866294025
UFold,randS400,tRNA,75.0,0.0772,0.3351,0.7475,
UFold,randS400,tRNA,76.0,0.0763,0.6916,0.7777,
UFold,randS400,tRNA,77.0,0.0737,0.8595,0.7574,
UFold,randS400,tRNA,78.0,0.076,0.5772,0.7589,
UFold,randS400,tRNA,79.0,0.0739,0.3753,0.7616,0.5916316596112369
UFold,randS400,tRNA,80.0,0.0746,0.7284,0.6064,
UFold,randS400,tRNA,81.0,0.0752,0.5182,0.717,
UFold,randS400,tRNA,82.0,0.0771,0.7617,0.402,
UFold,randS400,tRNA,83.0,0.0743,0.7541,0.7595,
UFold,randS400,tRNA,84.0,0.0722,0.9719,0.6579,0.6007044352324972
UFold,randS400,tRNA,85.0,0.0721,0.8239,0.7551,
UFold,randS400,tRNA,86.0,0.0739,0.7469,0.7517,
UFold,randS400,tRNA,87.0,0.0742,0.9521,0.7183,
UFold,randS400,tRNA,88.0,0.0722,0.5032,0.7397,
UFold,randS400,tRNA,89.0,0.0806,0.5161,0.7618,0.6246384277875113
UFold,randS400,tRNA,90.0,0.0726,0.9593,0.7106,
UFold,randS400,tRNA,91.0,0.0734,0.9197,0.7376,
UFold,randS400,tRNA,92.0,0.0741,0.6787,0.7775,
UFold,randS400,tRNA,93.0,0.0711,0.9373,0.7416,
UFold,randS400,tRNA,94.0,0.0744,0.6845,0.7388,0.6084296717348096
UFold,randS400,tRNA,95.0,0.0763,0.7926,0.7594,
UFold,randS400,tRNA,96.0,0.0713,0.8776,0.735,
UFold,randS400,tRNA,97.0,0.0726,0.5592,0.7076,
UFold,randS400,tRNA,98.0,0.0766,0.5518,0.7102,
UFold,randS400,tRNA,99.0,0.0762,0.6064,0.7826,0.6389631995907762
UFold,randS400,5s,0.0,0.4183,0.4996,0.2815,0.434723284222156
UFold,randS400,5s,1.0,0.2757,0.3146,0.5705,
UFold,randS400,5s,2.0,0.2276,0.2895,0.6062,
UFold,randS400,5s,3.0,0.2056,0.2639,0.6031,
UFold,randS400,5s,4.0,0.1904,0.2474,0.6535,0.4528503832028723
UFold,randS400,5s,5.0,0.169,0.385,0.5459,
UFold,randS400,5s,6.0,0.1647,0.2571,0.6645,
UFold,randS400,5s,7.0,0.1497,0.2098,0.6743,
UFold,randS400,5s,8.0,0.1479,0.2133,0.6892,
UFold,randS400,5s,9.0,0.1419,0.1993,0.7014,0.5396014539257592
UFold,randS400,5s,10.0,0.1292,0.2623,0.7075,
UFold,randS400,5s,11.0,0.1231,0.2576,0.682,
UFold,randS400,5s,12.0,0.116,0.4212,0.6638,
UFold,randS400,5s,13.0,0.1238,0.3021,0.6862,
UFold,randS400,5s,14.0,0.1225,0.272,0.6966,0.424050224069658
UFold,randS400,5s,15.0,0.1034,0.3348,0.7209,
UFold,randS400,5s,16.0,0.1113,0.2773,0.7151,
UFold,randS400,5s,17.0,0.0996,0.2919,0.7207,
UFold,randS400,5s,18.0,0.0984,0.2936,0.7057,
UFold,randS400,5s,19.0,0.1081,0.3013,0.7146,0.5147524452556379
UFold,randS400,5s,20.0,0.0978,0.3727,0.7188,
UFold,randS400,5s,21.0,0.0912,0.3578,0.7215,
UFold,randS400,5s,22.0,0.0946,0.2786,0.7142,
UFold,randS400,5s,23.0,0.0978,0.3361,0.7141,
UFold,randS400,5s,24.0,0.0934,0.4313,0.7302,0.5133937807836751
UFold,randS400,5s,25.0,0.0869,1.0802,0.5454,
UFold,randS400,5s,26.0,0.0873,0.4921,0.7352,
UFold,randS400,5s,27.0,0.0881,0.6427,0.7089,
UFold,randS400,5s,28.0,0.0977,0.5387,0.6681,
UFold,randS400,5s,29.0,0.0844,0.5547,0.6839,0.4634328646893678
UFold,randS400,5s,30.0,0.0936,0.3916,0.7461,
UFold,randS400,5s,31.0,0.0875,0.5256,0.7243,
UFold,randS400,5s,32.0,0.0844,0.5133,0.7464,
UFold,randS400,5s,33.0,0.0915,0.4422,0.717,
UFold,randS400,5s,34.0,0.092,0.3122,0.7312,0.5143364338921511
UFold,randS400,5s,35.0,0.081,0.5681,0.7261,
UFold,randS400,5s,36.0,0.0793,0.5094,0.752,
UFold,randS400,5s,37.0,0.0855,0.6852,0.7372,
UFold,randS400,5s,38.0,0.0806,0.6775,0.7294,
UFold,randS400,5s,39.0,0.0845,0.5718,0.7474,0.4241242095913712
UFold,randS400,5s,40.0,0.0809,0.4629,0.7582,
UFold,randS400,5s,41.0,0.0802,0.4584,0.764,
UFold,randS400,5s,42.0,0.0834,0.7181,0.7214,
UFold,randS400,5s,43.0,0.0815,0.5896,0.72,
UFold,randS400,5s,44.0,0.0786,0.9106,0.6831,0.4915182326806205
UFold,randS400,5s,45.0,0.0875,0.4935,0.7472,
UFold,randS400,5s,46.0,0.0784,0.5076,0.7568,
UFold,randS400,5s,47.0,0.0787,0.754,0.6954,
UFold,randS400,5s,48.0,0.0778,0.6604,0.7505,
UFold,randS400,5s,49.0,0.0784,0.5271,0.7424,0.5229653344369142
UFold,randS400,5s,50.0,0.0813,0.582,0.7524,
UFold,randS400,5s,51.0,0.0781,0.5953,0.7672,
UFold,randS400,5s,52.0,0.0787,0.4484,0.7562,
UFold,randS400,5s,53.0,0.0863,0.2456,0.6364,
UFold,randS400,5s,54.0,0.0784,0.859,0.6334,0.4586410576574756
UFold,randS400,5s,55.0,0.0734,0.7112,0.749,
UFold,randS400,5s,56.0,0.0734,0.5125,0.6969,
UFold,randS400,5s,57.0,0.0783,0.7604,0.7422,
UFold,randS400,5s,58.0,0.0805,0.6221,0.7393,
UFold,randS400,5s,59.0,0.0739,0.7702,0.7522,0.4690755460293259
UFold,randS400,5s,60.0,0.0763,0.5403,0.7579,
UFold,randS400,5s,61.0,0.0789,0.9079,0.6007,
UFold,randS400,5s,62.0,0.0751,0.6928,0.7654,
UFold,randS400,5s,63.0,0.0815,0.3469,0.705,
UFold,randS400,5s,64.0,0.076,0.7749,0.7334,0.4573402297277605
UFold,randS400,5s,65.0,0.075,0.7888,0.7105,
UFold,randS400,5s,66.0,0.0754,1.0263,0.6572,
UFold,randS400,5s,67.0,0.0724,1.1698,0.7145,
UFold,randS400,5s,68.0,0.0724,0.6372,0.7575,
UFold,randS400,5s,69.0,0.0757,0.671,0.7069,0.4745196385970112
UFold,randS400,5s,70.0,0.0768,0.6563,0.7459,
UFold,randS400,5s,71.0,0.0738,0.7563,0.7298,
UFold,randS400,5s,72.0,0.0726,0.858,0.7558,
UFold,randS400,5s,73.0,0.0733,0.8695,0.7273,
UFold,randS400,5s,74.0,0.0731,0.8242,0.7453,0.4731180119092114
UFold,randS400,5s,75.0,0.0719,0.8435,0.7233,
UFold,randS400,5s,76.0,0.0721,0.9558,0.7308,
UFold,randS400,5s,77.0,0.0736,0.7145,0.7675,
UFold,randS400,5s,78.0,0.0788,0.7568,0.7164,
UFold,randS400,5s,79.0,0.0749,0.6775,0.7576,0.4665155316575771
UFold,randS400,5s,80.0,0.0732,0.7074,0.7403,
UFold,randS400,5s,81.0,0.0752,0.6268,0.7789,
UFold,randS400,5s,82.0,0.0696,0.958,0.7583,
UFold,randS400,5s,83.0,0.0704,0.9201,0.7488,
UFold,randS400,5s,84.0,0.0744,0.9448,0.7265,0.4281891613856203
UFold,randS400,5s,85.0,0.0739,0.9653,0.7159,
UFold,randS400,5s,86.0,0.0718,0.7988,0.7056,
UFold,randS400,5s,87.0,0.0724,0.7858,0.7455,
UFold,randS400,5s,88.0,0.074,0.7165,0.771,
UFold,randS400,5s,89.0,0.0711,0.8975,0.7259,0.5196872200160464
UFold,randS400,5s,90.0,0.0698,1.0788,0.7544,
UFold,randS400,5s,91.0,0.0695,0.7505,0.7434,
UFold,randS400,5s,92.0,0.0718,0.6134,0.7575,
UFold,randS400,5s,93.0,0.0704,1.1802,0.7292,
UFold,randS400,5s,94.0,0.0715,0.7268,0.7664,0.5274296194098674
UFold,randS400,5s,95.0,0.0706,1.0372,0.7601,
UFold,randS400,5s,96.0,0.0694,1.1601,0.7359,
UFold,randS400,5s,97.0,0.0703,0.8118,0.7592,
UFold,randS400,5s,98.0,0.0733,0.7241,0.7303,
UFold,randS400,5s,99.0,0.0702,0.9583,0.7313,0.4660201612627522
UFold,randS400,23s,0.0,0.3968,0.3408,0.4938,0.3382594137646974
UFold,randS400,23s,1.0,0.2589,0.2807,0.579,
UFold,randS400,23s,2.0,0.2282,0.2414,0.6231,
UFold,randS400,23s,3.0,0.2072,0.2635,0.6274,
UFold,randS400,23s,4.0,0.1825,0.2236,0.6864,0.5007141735471798
UFold,randS400,23s,5.0,0.1819,0.3431,0.5887,
UFold,randS400,23s,6.0,0.1603,0.2525,0.7078,
UFold,randS400,23s,7.0,0.1531,0.3145,0.6663,
UFold,randS400,23s,8.0,0.1455,0.2738,0.7017,
UFold,randS400,23s,9.0,0.1384,0.4248,0.6352,0.4527226879019039
UFold,randS400,23s,10.0,0.1352,0.2691,0.715,
UFold,randS400,23s,11.0,0.1247,0.4398,0.6624,
UFold,randS400,23s,12.0,0.1221,0.2694,0.6505,
UFold,randS400,23s,13.0,0.128,0.3398,0.7279,
UFold,randS400,23s,14.0,0.1132,0.3791,0.6715,0.4430029995834693
UFold,randS400,23s,15.0,0.1089,0.3727,0.7255,
UFold,randS400,23s,16.0,0.111,0.3937,0.7107,
UFold,randS400,23s,17.0,0.1151,0.9118,0.5609,
UFold,randS400,23s,18.0,0.1017,0.3871,0.7212,
UFold,randS400,23s,19.0,0.1051,0.3846,0.7327,0.4784823044259062
UFold,randS400,23s,20.0,0.1034,0.6361,0.6253,
UFold,randS400,23s,21.0,0.1108,0.4192,0.6599,
UFold,randS400,23s,22.0,0.1003,1.0035,0.6015,
UFold,randS400,23s,23.0,0.0914,0.7724,0.7008,
UFold,randS400,23s,24.0,0.0981,0.6051,0.721,0.5088264189187484
UFold,randS400,23s,25.0,0.1017,0.5889,0.6814,
UFold,randS400,23s,26.0,0.0997,0.6436,0.7246,
UFold,randS400,23s,27.0,0.0919,1.3594,0.5502,
UFold,randS400,23s,28.0,0.1027,0.279,0.6535,
UFold,randS400,23s,29.0,0.0974,0.8223,0.6638,0.4715662697041223
UFold,randS400,23s,30.0,0.0913,0.8275,0.6339,
UFold,randS400,23s,31.0,0.0925,1.1471,0.563,
UFold,randS400,23s,32.0,0.0918,0.8229,0.6312,
UFold,randS400,23s,33.0,0.091,0.6836,0.6628,
UFold,randS400,23s,34.0,0.0876,0.557,0.757,0.4689822766476995
UFold,randS400,23s,35.0,0.0924,0.6917,0.7066,
UFold,randS400,23s,36.0,0.0893,0.8362,0.6485,
UFold,randS400,23s,37.0,0.088,0.5921,0.7199,
UFold,randS400,23s,38.0,0.0915,0.7025,0.6403,
UFold,randS400,23s,39.0,0.0899,0.4105,0.7157,0.4518077044434049
UFold,randS400,23s,40.0,0.086,0.8178,0.6671,
UFold,randS400,23s,41.0,0.0844,0.6424,0.6878,
UFold,randS400,23s,42.0,0.0881,0.604,0.686,
UFold,randS400,23s,43.0,0.0885,0.6154,0.7622,
UFold,randS400,23s,44.0,0.089,0.5145,0.7482,0.4754958137573351
UFold,randS400,23s,45.0,0.0833,0.8543,0.6631,
UFold,randS400,23s,46.0,0.0831,0.6448,0.7654,
UFold,randS400,23s,47.0,0.0861,0.7511,0.6101,
UFold,randS400,23s,48.0,0.0867,0.7478,0.6148,
UFold,randS400,23s,49.0,0.0816,0.4665,0.7483,0.4555498060568261
UFold,randS400,23s,50.0,0.084,0.876,0.6237,
UFold,randS400,23s,51.0,0.0822,0.9172,0.593,
UFold,randS400,23s,52.0,0.0847,0.9744,0.6711,
UFold,randS400,23s,53.0,0.0823,0.8398,0.7104,
UFold,randS400,23s,54.0,0.0836,0.6047,0.6853,0.4851067519696087
UFold,randS400,23s,55.0,0.084,1.6503,0.5261,
UFold,randS400,23s,56.0,0.0808,0.8863,0.7069,
UFold,randS400,23s,57.0,0.0809,0.768,0.6488,
UFold,randS400,23s,58.0,0.0854,0.6795,0.6982,
UFold,randS400,23s,59.0,0.0802,0.7534,0.7265,0.4188079630139803
UFold,randS400,23s,60.0,0.08,1.1605,0.5881,
UFold,randS400,23s,61.0,0.0805,0.8767,0.7829,
UFold,randS400,23s,62.0,0.0811,1.0247,0.7429,
UFold,randS400,23s,63.0,0.0828,0.8926,0.6699,
UFold,randS400,23s,64.0,0.0808,1.4951,0.5232,0.4565263608317469
UFold,randS400,23s,65.0,0.0833,1.6192,0.5643,
UFold,randS400,23s,66.0,0.0822,1.1562,0.6389,
UFold,randS400,23s,67.0,0.078,1.2126,0.5997,
UFold,randS400,23s,68.0,0.0824,0.8322,0.587,
UFold,randS400,23s,69.0,0.079,1.7472,0.538,0.4796954231094403
UFold,randS400,23s,70.0,0.0775,1.0567,0.709,
UFold,randS400,23s,71.0,0.0801,1.7272,0.5732,
UFold,randS400,23s,72.0,0.0779,0.84,0.7337,
UFold,randS400,23s,73.0,0.0807,0.7746,0.7716,
UFold,randS400,23s,74.0,0.084,0.8264,0.7024,0.4631600094831833
UFold,randS400,23s,75.0,0.0786,0.638,0.7531,
UFold,randS400,23s,76.0,0.0774,1.0005,0.7726,
UFold,randS400,23s,77.0,0.0787,0.7319,0.7345,
UFold,randS400,23s,78.0,0.079,1.2957,0.5943,
UFold,randS400,23s,79.0,0.0803,0.7147,0.7538,0.466788960215922
UFold,randS400,23s,80.0,0.0783,1.4757,0.5843,
UFold,randS400,23s,81.0,0.0778,1.0201,0.6733,
UFold,randS400,23s,82.0,0.0796,0.5371,0.7348,
UFold,randS400,23s,83.0,0.0792,0.7944,0.6117,
UFold,randS400,23s,84.0,0.0775,0.9256,0.6437,0.4495286997235761
UFold,randS400,23s,85.0,0.078,0.5517,0.7738,
UFold,randS400,23s,86.0,0.0801,0.8456,0.6861,
UFold,randS400,23s,87.0,0.0795,0.7756,0.7447,
UFold,randS400,23s,88.0,0.0761,1.0194,0.7333,
UFold,randS400,23s,89.0,0.0777,0.7898,0.7783,0.4669211645266796
UFold,randS400,23s,90.0,0.0777,1.6015,0.5437,
UFold,randS400,23s,91.0,0.0767,0.8689,0.76,
UFold,randS400,23s,92.0,0.0785,0.6973,0.7637,
UFold,randS400,23s,93.0,0.0773,0.6574,0.7755,
UFold,randS400,23s,94.0,0.0763,1.5111,0.6167,0.4523383090972854
UFold,randS400,23s,95.0,0.077,1.2661,0.662,
UFold,randS400,23s,96.0,0.0801,0.3828,0.7577,
UFold,randS400,23s,97.0,0.0778,0.7297,0.7015,
UFold,randS400,23s,98.0,0.0754,1.1422,0.6439,
UFold,randS400,23s,99.0,0.0766,0.8032,0.6111,0.4181234733331747
UFold,randS100,tmRNA,0.0,0.5121,0.5341,0.2823,0.0916737194804842
UFold,randS100,tmRNA,1.0,0.3297,0.314,0.3403,
UFold,randS100,tmRNA,2.0,0.253,0.3502,0.4436,
UFold,randS100,tmRNA,3.0,0.2316,0.3036,0.5023,
UFold,randS100,tmRNA,4.0,0.217,0.28,0.5188,0.3925214967378259
UFold,randS100,tmRNA,5.0,0.1787,0.4019,0.3487,
UFold,randS100,tmRNA,6.0,0.1684,0.3352,0.5665,
UFold,randS100,tmRNA,7.0,0.1581,0.2546,0.546,
UFold,randS100,tmRNA,8.0,0.1513,0.4159,0.6054,
UFold,randS100,tmRNA,9.0,0.1277,0.4655,0.6363,0.367188592275035
UFold,randS100,tmRNA,10.0,0.126,0.3932,0.3659,
UFold,randS100,tmRNA,11.0,0.1697,0.371,0.6274,
UFold,randS100,tmRNA,12.0,0.1241,0.4111,0.5234,
UFold,randS100,tmRNA,13.0,0.1529,0.3069,0.6108,
UFold,randS100,tmRNA,14.0,0.1194,0.4526,0.6522,0.3606587399940681
UFold,randS100,tmRNA,15.0,0.1174,0.4286,0.3879,
